date,acetic acid derivatives and related substances,adamantane derivatives,adrenergic and dopaminergic agents,"adrenergics, inhalants",agents acting on the renin-angiotensin system,aldosterone antagonists,all other therapeutic products,alpha and beta blocking agents,alpha-adrenoreceptor antagonists,amide anesthetics,amide type local anesthetics,aminoglycoside antibacterials,angiotensin ii antagonists,"angiotensin ii antagonists, combinations",angiotensin ii receptor blockers,anilides,antacids,anti-dementia drugs,antiandrogens,"antiarrhythmics, class iii",antibiotics,antibiotics for topical use,anticholinergic agents,anticholinergics,antifibrinolytics,antifungals for dermatological use,antigout preparations,antihistamines for systemic use,antiinflammatory and antirheumatic products,"antiinflammatory and antirheumatic products, non-steroids","antiinflammatory preparations, non-steroids for topical use",antimalarials,antimycobacterials,antipropulsives,antithrombotic agents,anxiolytics,azapirones,belladonna and derivatives,benzodiazepine derivatives,benzodiazepine related drugs,benzothiazepine derivatives,beta blocking agents,biguanides,bile acid preparations,bile and liver therapy,bioflavonoids,bisphosphonates,blood substitutes and perfusion solutions,butyrophenone derivatives,calcium,"calcium, combinations with vitamin d and/or other drugs",carbapenems,carbohydrates,carboxamide derivatives,cardiac glycosides,centrally acting sympathomimetics,chemotherapeutics for topical use,class i antiarrhythmics,"combinations of penicillins, including beta-lactamase inhibitors",contact laxatives,corticosteroids and antiinfectives in combination,corticosteroids for systemic use,"corticosteroids, combinations for treatment of hemorrhoids","corticosteroids, potent (group iii)","corticosteroids, very potent (group iv)","corticosteroids, weak (group i)",cough suppressants,cough suppressants and expectorants,coxibs,decongestants and other nasal preparations for topical use,"diazepines, oxazepines, thiazepines and oxepines",dihydropyridine derivatives,dipeptidyl peptidase 4 inhibitors,direct factor xa inhibitors,dopa and dopa derivative,dopa and dopa derivatives,dopamine agonists,drugs used in erectile dysfunction,electrolyte solutions,enzymes,fatty acid derivatives,fenamates,first-generation cephalosporins,fluoroquinolones,folic acid and derivatives,fourth-generation cephalosporins,glucocorticoids,glycopeptide antibacterials,gonadotropin releasing hormone analogues,h2-receptor antagonists,high-ceiling diuretics,hmg coa reductase inhibitors,hormone antagonists and related agents,imidazole and triazole derivatives,influenza vaccines,insulins and analogues,insulins and analogues for injection,"insulins and analogues for injection, fast-acting",intestinal adsorbents,intravenous solutions,iron bivalent oral preparations,"iron bivalent, oral preparations",iron preparations,leukotriene receptor antagonists,macrolides,melatonin receptor agonists,mucolytics,"multivitamins, combinations","multivitamins, other combinations",muscle relaxants,nitrates,nitrofuran derivatives,nitroimidazole derivatives,non-selective monoamine reuptake inhibitors,nucleoside and nucleotide analogues,nucleoside and nucleotide reverse transcriptase inhibitors,opioids,opioids in combination,osmotic laxatives,other agents for local oral treatment,other agents for treatment of hemorrhoids and anal fissures for topical use,other anti-dementia drugs,other antibacterials,other antidepressants,other antiepileptics,other antipsychotics,other cardiac preparations,other cardiac stimulants,other centrally acting agents,other centrally acting muscle relaxants,other cough suppressants,other drugs for functional bowel disorders,other drugs for peptic ulcer and gastro-oesophageal reflux disease,other drugs for peptic ulcer and gastro-oesophageal reflux disease (gord),other drugs for treatment of tuberculosis,other intestinal adsorbents,other nervous system drugs,other ophthalmologicals,other opioids,other parasympathomimetics,other vaccines,other vasodilators,parasympathomimetics,penicillins with extended spectrum,phenylalkylamine calcium channel blockers,platelet aggregation inhibitors,platelet aggregation inhibitors excl. heparin,polymyxins,posterior pituitary lobe hormones,potassium,preparations inhibiting uric acid production,propionic acid derivatives,propulsives,proton pump inhibitors,pyrethrins and pyrethroids,quinolone antibacterials,rifamycins,second-generation cephalosporins,selective beta blocking agents,selective beta-2-adrenoreceptor agonists,selective estrogen receptor modulators,selective serotonin reuptake inhibitors,serotonin (5ht3) antagonists,sodium-glucose co-transporter 2 (sglt2) inhibitors,solutions affecting electrolyte balance,solutions affecting the electrolyte balance,solutions for parenteral nutrition,solutions producing osmotic diuresis,sulfonamides,sulfonamides and trimethoprim,sulfonylureas,testosterone 5-alpha reductase inhibitors,tetracyclines,thiazide diuretics,thiouracils,third-generation cephalosporins,thyroid hormones,thyroid preparations,treatment of hyperkalemia,triazole derivatives,unknown,urinary antispasmodics,vasopressin antagonists,vitamin b12 and folic acid,vitamin c products,vitamin d and analogues,vitamin k antagonists,vitamins,xanthines
2022-08-19,3.9024006,0.0,0.0,2.9452055,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,18.94795821,12.21684284,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,51.0119417,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,18.3027777,17.807889,2.0,0.0,59.6676067,0.0,0.0,0.0,14.5756572,0.0,0.0,0.0,0.0,0.0,2.0223463,34.279176,0.0,0.0,9.050849620000001,0.0,1.0,0.085000001,0.0,2.1216716,0.0,20.17076144,0.0,57.15654083,64.1231491,19.0820041,0.0,0.0,15.9892485,0.0,1.0,13.0,0.0,4.854651,0.0,2.0,8.0,8.0083333,0.0,3.9501799999999996,0.0,0.0,28.1246196,9.60191261,46.00897672,3.0714287000000002,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,4.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,69.1679544,0.0,6.8619529,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.46771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,6.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,15.0441176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,4.7777777,0.0,53.83265261,84.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,12.96721309,9.95833331,4.0,1.0116279,0.0,2.5892857,0.0,0.0,6.5762307,0.0,5.4362934,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,21.4730642,2.0
2022-08-20,3.9024006,0.0,0.0,2.9452055,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,19.97987311,12.407751900000001,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,52.0119417,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,18.3027777,17.807889,2.0,1.0,58.6676067,0.0,0.0,0.0,14.5756572,0.0,0.0,0.0,0.0,0.0,2.0223463,31.5868683,0.0,0.0,9.050849620000001,0.0,0.0,0.085000001,0.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,5.0,0.0,4.854651,0.0,2.0,4.0,8.0083333,0.0,3.9501799999999996,0.0,0.0,28.1246196,10.41441261,46.00897672,3.0714287000000002,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,3.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,66.4179544,0.0,8.8181819,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.46771623,29.45023341,6.63184076,1.0,17.9164273,18.463857140000002,9.9824562,0.0,6.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,4.7777777,0.0,53.83265261,87.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,14.96721309,6.0,5.0,1.0116279,0.0,2.5892857,0.0,0.0,6.5762307,0.0,5.4362934,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,21.4730642,2.0
2022-08-21,3.9024006,0.0,0.0,2.9452055,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,19.97987311,12.007752,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,51.0119417,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,18.3027777,17.807889,2.0,0.0,61.4857885,0.0,0.0,0.0,14.5756572,0.0,0.0,0.0,0.0,0.0,2.0223463,31.5868683,0.0,0.0,9.050849620000001,0.0,0.0,0.085000001,0.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,4.0,0.0,4.854651,0.0,2.0,4.0,8.0083333,0.0,3.9501799999999996,0.0,0.0,28.1246196,10.41441261,46.00897672,3.0714287000000002,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,3.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,66.4179544,0.0,7.7710438,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.46771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,6.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,15.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,4.7777777,0.0,53.83265261,87.016248,56.9133535,1.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,13.96721309,8.93333334,5.0,1.0116279,0.0,2.5892857,0.0,0.0,6.0762307,0.0,5.4362934,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5271182,2.0
2022-08-22,3.9024006,0.0,2.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,19.97987311,11.007752,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,51.0119417,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,43.00544474,3.5055555,2.0,2.078125,15.7606566,20.8973722,20.7808619,2.0,1.0,66.2561258,0.0,0.0,0.0,14.6502187,0.0,0.0,0.0,0.0,0.0,2.0223463,34.5868683,0.0,0.0,9.050849620000001,0.0,0.0,0.085000001,1.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,4.0,0.0,4.854651,0.0,4.0,4.0,8.0083333,0.0,5.844916899999999,0.0,0.0,28.1246196,9.30191261,46.00897672,3.0714287000000002,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,3.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,66.1388847,0.0,8.2255893,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.46771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,6.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,2.7777777,0.0,53.83265261,90.016248,56.9133535,0.0,1.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,14.96721309,14.95833331,5.0,1.0116279,0.0,2.5892857,0.0,0.0,6.0762307,0.0,5.4362934,0.0,3.5,7.0,3.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5271182,2.0
2022-08-23,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,19.97987311,9.77398574,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,54.0845223,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,43.00544474,3.5055555,2.0,2.078125,15.7606566,23.8578984,23.6229671,2.0,0.0,68.3955489,0.0,0.0,0.0,17.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,31.5956824,0.0,0.0,9.286960820000001,0.0,0.0,1.0950000008,1.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,15.0,0.0,4.854651,0.0,4.0,4.0,8.0083333,0.0,5.844916899999999,0.0,0.0,28.1246196,8.30191261,46.00897672,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,5.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,63.3888847,0.0,8.4545455,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.96771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,3.0063291,0.0,59.8386547,0.0,2.0,17.00461,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,2.7777777,0.0,53.83265261,84.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,12.91721308,12.95833331,4.0,1.0116279,0.0,2.5892857,0.0,3.7777777,6.0762307,0.0,9.5901397,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5271182,2.0
2022-08-24,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,19.97987311,9.8648948,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,58.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,23.8578984,23.6229671,2.0,0.0,70.2381645,0.0,0.0,0.0,20.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,31.7910283,0.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,18.0,0.0,4.854651,0.0,2.0,0.0,8.0083333,0.0,5.844916899999999,0.0,0.0,28.1246196,8.30191261,46.00897672,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,5.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,61.284718,0.0,9.962963,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.96771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,3.0063291,0.0,59.8386547,0.0,0.0,17.00461,1.0,15.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,2.7777777,0.0,53.83265261,86.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,11.91721308,11.95833331,8.0,1.0116279,8.0,2.5892857,0.0,3.7777777,6.0762307,0.0,6.0187111,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5271182,2.0
2022-08-25,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,2.3333333,0.0,11.60602528,19.97987311,8.8648948,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,58.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,23.8578984,23.6229671,2.0,0.0,75.666736,0.0,0.0,0.0,20.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,31.7910283,0.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,14.0,0.0,4.854651,0.0,0.0,0.0,8.0083333,0.0,5.844916899999999,0.0,0.0,28.1246196,9.30191261,46.00897672,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,4.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,61.284718,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.96771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,3.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,14.9941176,0.0,0.0,5.9869281,16.0704372,5.8333335,2.909091,22.2398504,22.022169,0.0,0.0,2.7777777,0.0,53.83265261,84.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,10.91721308,13.89583331,4.0,1.0116279,8.0,2.5892857,0.0,3.7777777,6.0762307,0.0,7.0187111,0.0,3.5,7.0,2.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,23.6352264,2.0
2022-08-26,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,2.3333333,0.0,11.60602528,19.97987311,8.8648948,200.18461725,0.0,0.0,1.0877193,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,57.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,43.00544474,3.5055555,2.0,2.078125,15.7606566,23.8578984,23.6229671,2.0,0.0,66.65840268,0.0,0.0,0.0,20.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,26.260856,0.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,20.17076144,0.0,58.40654083,64.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,4.0,0.0,4.854651,0.0,0.0,0.0,8.0083333,0.0,5.844916899999999,0.0,1.0,28.1246196,11.62755371,46.00897672,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,2.0,0.0,0.0,50.636532,2.0,0.0,2.0073529,61.284718,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,67.60687019999999,0.0,0.0,20.1704297,0.0,33.96771623,29.45023341,5.79850745,1.0,17.9164273,18.463857140000002,9.9824562,0.0,3.0063291,0.0,59.8386547,0.0,0.0,17.00461,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,0.0,2.909091,22.2398504,22.022169,0.0,0.0,0.0,0.0,53.83265261,84.016248,56.9133535,0.0,0.0,0.0,0.0,1.26646835,0.0,0.0,16.96197156,0.0,0.0,0.0,10.91721308,13.89583331,5.0,1.0116279,11.6800001,1.0,0.0,3.7777777,6.0762307,0.0,7.1538463,0.0,3.5,7.0,0.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,23.6352264,2.0
2022-08-27,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,2.3333333,0.0,11.60602528,18.97153981,9.77398574,194.99163465,0.0,0.0,0.0,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,58.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.00544474,3.5055555,2.0,2.078125,15.7606566,21.4828984,18.7146338,2.0,1.0,67.791736,0.0,0.0,0.0,20.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,29.1537131,2.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,19.1795334,0.0,58.40654083,69.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,10.1428572,0.0,4.854651,0.0,0.0,0.0,7.0,0.0,5.844916899999999,2.0,0.0,28.1246196,9.82755371,45.90401602,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,2.0,0.0,0.0,48.227441,2.0,0.0,2.0073529,59.264718,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.53669479999999,0.0,0.0,20.1704297,0.0,33.96771623,28.9107597,5.79850745,1.0,17.9164273,18.463857140000002,7.0,0.0,3.0063291,0.0,57.6005594,0.0,0.0,17.00461,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,0.0,2.909091,21.1521311,22.022169,0.0,0.0,0.0,0.0,53.83265261,81.4829147,56.9133535,0.0,0.0,0.0,0.0,2.2664683500000002,0.0,0.0,16.96197156,0.0,0.0,0.0,10.91721308,13.89583331,7.0,1.0116279,11.6800001,1.0,0.0,0.0,6.0762307,0.0,7.1538463,0.0,3.5,7.0,0.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5161788,2.0
2022-08-28,3.9024006,0.0,0.0,4.8319979,0.0,1.0107527,0.0,11.59105437,32.1156405,0.0,0.0,0.0,0.0,11.60602528,18.97153981,9.77398574,194.99163465,0.0,0.0,0.0,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,57.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,43.00544474,3.5055555,2.0,2.078125,15.7606566,21.4828984,18.7146338,2.0,0.0,67.65840268,0.0,0.0,0.0,20.5325715,0.0,0.0,0.0,0.0,0.0,2.0223463,29.1537131,0.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,19.1795334,0.0,58.40654083,65.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,1.0,0.0,4.854651,0.0,0.0,0.0,7.0,0.0,5.844916899999999,2.0,0.0,28.1246196,8.82755371,45.90401602,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,2.0,0.0,0.0,48.227441,2.0,0.0,2.0073529,64.08289979999999,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.53669479999999,0.0,0.0,20.1704297,0.0,33.96771623,25.2555874,5.79850745,1.0,17.9164273,18.463857140000002,7.0,0.0,3.0063291,0.0,57.6005594,0.0,0.0,17.00461,0.0,14.9941176,0.0,0.0,5.9869281,16.0704372,0.0,2.909091,21.1521311,22.022169,0.0,0.0,0.0,0.0,51.02230771,81.4829147,56.9133535,0.0,0.0,0.0,0.0,2.2664683500000002,0.0,0.0,16.96197156,0.0,0.0,0.0,10.91721308,12.89583331,7.0,1.0116279,11.6800001,1.0,0.0,0.0,6.0762307,0.0,7.1538463,0.0,3.5,7.0,0.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5161788,2.0
2022-08-29,3.9024006,0.0,3.0,4.8319979,0.0,1.0107527,0.0,11.59105437,30.115640499999998,0.0,0.0,0.0,0.0,11.60602528,18.97153981,9.77398574,194.99163465,0.0,0.0,0.0,0.0,0.0,0.0,9.8813769,0.0,0.0,0.0,57.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,42.00544474,3.5055555,2.0,2.078125,15.7606566,21.4828984,18.7146338,2.0,1.0,71.8064796,0.0,0.0,0.0,23.435010600000002,0.0,0.0,0.0,0.0,0.0,2.0223463,32.051149,0.0,0.0,9.286960820000001,0.0,0.0,0.0,0.0,2.1216716,0.0,20.1704425,0.0,58.40654083,65.63648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,0.0,0.0,4.854651,0.0,0.0,4.0,7.0,0.0,5.844916899999999,2.0,0.0,28.1246196,9.49923071,45.90401602,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,3.0,0.0,0.0,48.227441,2.0,0.0,2.0073529,65.0828998,0.0,6.6190476,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.53669479999999,0.0,0.0,20.1704297,0.0,33.96771623,25.2555874,5.79850745,1.0,17.9164273,18.463857140000002,7.0,0.0,3.0063291,0.0,57.6005594,0.0,0.0,17.00461,1.0,13.9941176,0.0,0.0,5.9869281,16.0704372,2.8809524,2.909091,21.1521311,22.022169,0.0,0.0,0.0,0.0,51.02230771,84.6495813,56.9133535,0.0,0.0,0.0,0.0,2.2664683500000002,0.0,0.0,16.96197156,0.0,0.0,0.0,9.91721308,14.89583331,7.0,1.0116279,11.6800001,1.0,0.0,0.0,6.0762307,0.0,7.1538463,0.0,3.5,7.0,0.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5161788,2.0
2022-08-30,3.9024006,0.0,4.0,6.6319979,0.0,1.0107527,0.0,11.59105437,29.115640499999998,0.0,0.0,0.0,0.0,11.60602528,18.97153981,8.8648948,194.99163465,0.0,0.0,0.0,0.0,0.0,0.0,9.6517851,0.0,0.0,0.0,57.0488079,0.0,30.1231728,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,44.92852167,3.5055555,2.0,2.078125,15.7606566,18.499565099999998,15.7313005,2.0,0.0,75.3560545,0.0,0.0,0.0,20.523246,0.0,0.0,0.0,0.0,0.0,2.0223463,32.051149,0.0,0.0,10.911960820000001,0.0,0.0,0.085000001,0.0,2.1216716,0.0,20.1704425,0.0,57.40654083,69.13648242,19.0820041,0.0,0.0,15.9892485,0.0,1.0,5.1428572,0.0,4.854651,0.0,0.0,4.0,7.0,0.0,8.4153251,2.0,0.0,28.1246196,6.8019126100000005,44.90401602,1.1428572,0.0,0.0,0.043766459199999996,0.017475409,0.017716981,0.0,4.0,0.0,0.0,48.227441,2.0,0.0,2.0073529,63.878949,0.0,5.6190476,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.53669479999999,0.0,0.0,20.1704297,0.0,33.96771623,25.2555874,5.79850745,1.0,17.9164273,18.463857140000002,7.0,0.0,3.0063291,0.0,57.6005594,0.0,0.0,15.0212767,0.0,13.9941176,0.0,0.0,5.9869281,16.0704372,5.8142858,2.909091,21.1521311,21.022169,0.0,0.0,0.0,0.0,51.02230771,81.4829147,55.93030268,0.0,0.0,0.0,0.0,2.2664683500000002,0.0,0.0,16.96197156,0.0,0.0,0.0,10.91721308,12.89583331,5.0,1.0116279,11.6800001,1.0,0.0,0.0,6.0762307,0.0,5.1538463,0.0,3.5,7.0,0.0,0.0,7.6763675,0.0,0.0,2.2061856,0.0,0.0,22.5161788,2.0
